Rank,Symbol,Name,Market Cap,Volume,1d%,7d%,30d%,90d%,6mo%,1y%,2y%,3y%,4y%
29,WFC,Wells Fargo & Company,252908044288,8924649,1.39,4.26,25.11,29.79,35.5,85.66,69.66,242.07,81.51
30,MRK,"Merck & Company, Inc.",251319730176,9563045,-0.52,0.85,-9.47,-19.51,-18.02,-6.03,39.6,49.15,59.77
31,BX,Blackstone Inc.,241951375360,3613716,3.01,10.07,31.26,48.12,61.45,129.79,72.82,317.11,620.85
32,CSCO,"Cisco Systems, Inc.",233329983488,9277757,1.81,-0.98,8.02,22.91,21.29,20.88,0.56,42.25,47.17
33,ADBE,Adobe Inc.,225483636736,1528388,1.67,-3.69,3.52,-7.9,-7.04,7.07,-9.91,12.65,101.64
34,AMD,"Advanced Micro Devices, Inc.",224256114688,18614507,0.57,-0.73,-17.64,-11.23,-33.32,11.04,-6.73,140.65,494.5
35,ACN,Accenture plc,223998377984,1111286,-0.61,-3.08,-0.53,9.81,-3.94,16.59,-9.62,70.78,148.83
36,PEP,"Pepsico, Inc.",222248665088,3685532,0.9,-1.79,-7.45,-4.31,0.77,-7.46,1.1,37.15,68.7
37,NOW,"ServiceNow, Inc.",218699104256,791081,1.24,1.38,12.94,43.49,39.9,91.09,61.94,135.94,369.95
38,MS,Morgan Stanley,217152077824,4817044,-0.14,1.54,23.0,30.8,58.96,61.67,52.16,200.87,282.0
39,LIN,Linde plc,216680464384,1166056,0.0,-0.26,-4.0,2.32,-0.72,23.82,36.87,101.1,204.21
40,AXP,American Express Company,212207009792,2515402,2.78,4.7,9.05,21.17,36.0,75.33,91.22,238.57,210.58
41,DIS,Walt Disney Company (The),209616306176,7216344,0.91,12.7,22.98,19.6,5.42,24.32,-24.66,-0.94,6.01
42,MCD,McDonald's Corporation,207726641152,1504519,0.46,-2.54,-5.0,12.31,0.28,3.41,14.89,66.62,88.0
43,IBM,International Business Machines,206237433856,3793878,0.29,5.75,-3.63,22.43,16.87,71.81,90.93,127.5,126.32
44,ABT,Abbott Laboratories,204215320576,3669925,0.52,1.84,1.99,18.34,-1.09,19.25,-11.69,28.21,77.08
45,PM,Philip Morris International Inc,202143432704,2584655,-0.89,3.83,8.28,22.37,45.73,50.81,59.41,123.7,136.56
46,TMO,Thermo Fisher Scientific Inc,196495998976,1517004,-0.49,-5.23,-13.97,-4.94,-13.89,-1.98,-21.98,28.7,110.62
47,GE,GE Aerospace,196121788416,1983809,1.29,-1.39,-5.31,14.16,35.7,113.98,210.28,438.21,269.67
48,ISRG,"Intuitive Surgical, Inc.",194911830016,829442,-0.52,2.06,12.99,31.63,39.79,73.64,49.96,146.17,214.83
49,CAT,"Caterpillar, Inc.",192092422144,1398172,2.15,2.81,-0.66,12.63,18.66,66.41,103.69,222.19,247.62
50,GS,"Goldman Sachs Group, Inc. (The)",189363077120,1212785,1.28,1.6,16.94,24.91,57.89,82.64,68.72,216.79,252.45
51,VZ,Verizon Communications Inc.,181245624320,11352716,1.16,4.51,-0.01,3.79,14.15,34.38,-0.83,-1.82,8.64
52,TXN,Texas Instruments Incorporated,180965621760,4614681,0.16,-3.5,-2.58,-2.3,17.57,16.96,13.48,64.56,118.6
53,INTU,Intuit Inc.,179630735360,2857794,-5.43,-9.12,4.08,0.86,-1.08,44.77,0.98,120.65,196.85
54,QCOM,QUALCOMM Incorporated,174221475840,4208623,0.77,-2.34,-7.84,-17.75,-7.3,29.44,-10.48,83.98,253.32
55,BKNG,Booking Holdings Inc. Common St,171321098240,179478,-0.72,3.73,20.74,31.93,49.11,99.34,118.51,204.07,173.25
56,DHR,Danaher Corporation,170695245824,1603149,0.57,-2.13,-12.56,-3.34,-6.53,11.24,-17.42,40.14,148.92
57,CMCSA,Comcast Corporation,166435356672,7637059,-0.03,-0.96,5.4,9.15,4.51,11.62,-6.44,15.44,34.52
58,T,AT&T Inc.,166394970112,26248621,0.72,3.79,8.31,22.41,40.6,61.15,51.44,40.89,60.87
59,RTX,RTX Corporation,160740638720,1946423,0.18,-1.9,-2.05,17.53,35.1,25.75,51.12,119.69,83.1
60,SPGI,S&P Global Inc.,159757942784,724577,0.7,0.91,-1.35,6.44,20.72,33.24,11.22,49.12,180.74
61,AMGN,Amgen Inc.,158491607040,2032841,1.67,-1.44,-9.51,-9.6,10.07,38.98,42.4,29.78,85.48
62,NEE,"NextEra Energy, Inc.",156111601664,5990147,-1.98,2.14,-7.37,6.48,32.87,5.83,-11.51,22.21,94.87
63,PGR,Progressive Corporation (The),155726381056,1374264,0.83,1.63,4.54,18.35,34.06,103.31,158.79,226.3,342.09
64,BLK,"BlackRock, Inc.",153756860416,389886,0.97,0.68,4.82,25.95,25.7,55.62,23.01,99.06,189.61
65,UBER,"Uber Technologies, Inc.",150463512576,11608329,2.48,0.3,-17.34,7.71,-9.31,72.35,68.09,112.03,
66,ETN,"Eaton Corporation, PLC",149284814848,1701414,1.81,2.16,10.94,22.95,28.12,98.79,131.7,343.5,458.28
67,LOW,"Lowe's Companies, Inc.",149267349504,1569531,-0.35,-2.95,-3.75,11.42,10.76,25.23,8.74,98.58,201.83
68,HON,Honeywell International Inc.,149218672640,1699276,1.46,-1.09,6.73,6.49,16.07,17.83,17.78,63.75,74.33
69,SCHW,Charles Schwab Corporation (The,148623163392,3223829,0.45,3.72,20.33,31.31,22.13,51.7,-0.32,155.24,92.08
70,UNP,Union Pacific Corporation,147059769344,1761598,1.39,0.8,0.01,0.25,-2.37,25.23,2.88,49.82,70.97
71,SYK,Stryker Corporation,146800558080,774770,-1.25,-0.79,8.35,16.58,8.4,38.8,46.83,111.45,127.03
72,PLTR,Palantir Technologies Inc.,146704498688,57249548,4.86,6.0,47.89,124.67,147.1,302.16,254.13,,
73,KKR,KKR & Co. Inc.,146462343168,2182692,0.69,4.36,17.24,38.55,61.67,182.29,119.33,374.7,636.12
74,PFE,"Pfizer, Inc.",145443307520,35458102,1.95,-4.12,-10.78,-11.19,-1.61,-30.84,-49.04,-10.18,-18.75
75,AMAT,"Applied Materials, Inc.",144105816064,3233031,-0.51,-4.12,-14.53,-19.32,-14.42,24.82,11.5,185.44,363.18
76,TJX,"TJX Companies, Inc. (The)",137120784384,4345784,1.47,0.65,7.19,8.23,28.03,53.21,68.81,149.87,170.56
77,BSX,Boston Scientific Corporation,132755234816,3570430,-1.46,1.57,3.51,19.34,33.25,76.23,108.85,142.56,132.55
78,C,"Citigroup, Inc.",132217995264,12502802,1.46,1.55,7.36,9.81,24.98,52.71,30.43,65.97,35.32
79,COP,ConocoPhillips,128476078080,5847901,-0.21,-0.14,1.77,-2.88,0.86,13.29,71.88,232.58,98.83
80,LMT,Lockheed Martin Corporation,128444530688,1078997,-0.04,-2.86,-10.33,14.45,26.7,23.83,64.39,66.3,110.55
81,ANET,"Arista Networks, Inc.",127841394688,1272778,0.27,2.76,-2.6,22.08,48.69,140.85,178.69,620.51,622.98
82,FI,"Fiserv, Inc.",126231748608,2008286,2.11,4.14,16.63,40.78,46.79,86.93,112.91,117.5,162.38
83,PANW,"Palo Alto Networks, Inc.",125772644352,5368572,-3.57,-4.69,2.76,18.4,36.86,64.14,104.13,357.26,421.64
84,ADP,"Automatic Data Processing, Inc.",124351799296,795143,0.18,-0.77,5.82,23.96,27.24,42.26,30.36,126.13,136.64
85,DE,Deere & Company,122130939904,1625641,1.93,14.52,8.49,17.58,20.55,14.41,34.25,170.87,196.12
86,BMY,Bristol-Myers Squibb Company,119388815360,5045778,1.1,0.79,12.78,40.43,13.66,-2.67,6.02,15.45,40.95
87,VRTX,Vertex Pharmaceuticals Incorpor,116181630976,978738,0.23,-8.74,-6.29,-7.52,9.14,31.95,102.13,48.93,147.49
88,SBUX,Starbucks Corporation,115810631680,4512315,2.13,3.03,7.62,39.44,14.47,6.79,-5.82,50.15,67.39
89,UPS,"United Parcel Service, Inc.",115192143872,2814033,2.69,2.16,1.46,-4.46,-9.17,-16.5,-29.21,32.76,52.51
90,NKE,"Nike, Inc.",115180126208,10221209,2.8,0.9,-6.02,7.14,-21.49,-26.34,-52.61,-15.39,-0.59
91,CB,Chubb Limited,114935332864,1190936,-0.15,0.46,-0.75,6.7,15.56,51.72,52.91,127.94,143.72
92,MU,"Micron Technology, Inc.",113801068544,9916193,-0.15,2.69,-4.03,-12.54,5.42,52.38,8.7,104.43,152.13
93,GILD,"Gilead Sciences, Inc.",112500785152,2529259,0.64,-2.48,6.33,24.03,24.12,22.28,37.5,38.19,65.96
94,MMC,"Marsh & McLennan Companies, Inc",111963537408,887928,1.58,0.99,1.29,5.63,12.34,31.37,36.83,114.6,175.49
95,BA,Boeing Company (The),111553290240,11263973,4.0,6.56,-1.24,-17.24,-24.86,-32.32,-26.77,-14.49,-62.66
96,MDT,Medtronic plc.,110536572928,4911655,1.72,-2.02,-3.54,6.98,3.81,5.64,-9.4,1.57,13.16
97,PLD,"Prologis, Inc.",107315986432,1702113,1.63,-0.63,-3.67,-4.83,-12.22,-0.27,-25.43,36.2,93.44
98,ADI,"Analog Devices, Inc.",106403414016,1405032,0.25,0.78,-7.89,-9.9,10.33,13.98,28.5,97.76,133.22
99,INTC,Intel Corporation,105776324608,25021766,0.33,-1.6,4.08,-29.24,-43.69,-26.22,-48.99,-55.02,-43.26
100,DELL,Dell Technologies Inc.,101017223168,6574943,3.45,6.82,12.91,15.46,24.98,202.82,169.88,394.34,496.33
101,SHW,Sherwin-Williams Company (The),97819697152,1056512,1.31,0.46,2.66,19.78,14.69,59.14,13.64,99.31,191.98
102,MO,"Altria Group, Inc.",96222838784,3975334,1.36,2.79,13.94,17.38,44.47,41.25,50.69,95.47,81.73
103,GEV,GE Vernova Inc.,96184975360,2166289,2.69,4.72,30.76,116.1,,,,,
104,SO,Southern Company (The),96074694656,2409447,-0.49,1.04,-0.6,9.66,30.39,31.72,44.55,93.14,130.47
105,AMT,American Tower Corporation (REI,95714803712,1309752,1.0,4.96,-6.58,-2.05,1.26,12.8,-22.88,-11.89,38.36
106,TT,Trane Technologies plc,94089289728,568196,0.63,0.72,4.53,26.83,47.49,134.39,115.07,330.29,484.97
107,LRCX,Lam Research Corporation,93471596544,5634358,-0.74,-1.71,-12.43,-23.57,-23.58,20.49,16.61,148.21,528.09
108,ELV,"Elevance Health, Inc.",93418586112,860040,-0.28,-2.05,-19.81,-20.02,-19.49,-12.76,-11.09,63.54,38.57
109,CI,The Cigna Group,91508154368,1083502,-0.33,-0.92,-6.09,-3.02,-2.98,23.43,48.79,99.53,87.24
110,ICE,Intercontinental Exchange Inc.,91276918784,1204298,0.45,2.06,-2.16,7.95,15.79,48.95,20.5,78.43,121.66
111,CRWD,"CrowdStrike Holdings, Inc.",91159912448,2682561,3.99,6.88,16.12,8.39,15.17,142.84,79.73,248.4,
112,PH,Parker-Hannifin Corporation,90980581376,370816,0.55,0.01,11.15,29.67,32.55,95.42,131.76,315.98,368.03
113,EQIX,"Equinix, Inc.",90372292608,287592,1.44,3.96,8.0,19.0,4.52,27.64,17.93,38.76,167.68
114,WM,"Waste Management, Inc.",90086604800,1266316,1.24,-0.62,5.88,0.89,9.13,41.08,40.92,125.71,155.91
115,APH,Amphenol Corporation,89522569216,3229308,1.43,2.71,13.32,13.15,35.41,86.33,73.66,205.04,250.11
116,CTAS,Cintas Corporation,89512214528,707626,0.16,-0.62,6.82,18.1,44.45,91.36,112.71,266.1,452.25
117,DUK,Duke Energy Corporation (Holdin,88572788736,1422073,-0.1,4.07,1.47,9.37,24.39,34.62,23.7,69.72,65.87
118,MCO,Moody's Corporation,87150370816,256161,0.59,0.28,1.19,7.31,24.71,43.41,23.83,69.63,212.81
119,PYPL,"PayPal Holdings, Inc.",86980378624,4509222,2.17,-0.75,7.64,44.43,46.85,36.34,-54.38,-51.54,-6.06
120,SNPS,"Synopsys, Inc.",86907117568,692548,1.46,1.46,4.85,1.02,-0.91,25.81,51.59,180.39,467.58
121,MDLZ,"Mondelez International, Inc.",86101663744,5285910,-0.56,-2.39,-8.82,-3.11,-8.63,-8.15,4.17,32.98,58.77
122,WELL,Welltower Inc.,85893857280,1040827,0.05,2.22,10.75,31.6,52.49,74.8,76.38,221.19,120.92
123,ABNB,"Airbnb, Inc.",85874909184,4982940,3.11,3.5,2.24,-6.45,-16.68,10.02,-17.93,,
124,CDNS,"Cadence Design Systems, Inc.",85608456192,998900,1.95,1.97,10.66,12.48,1.26,30.75,64.53,201.35,519.06
125,KLAC,KLA Corporation,85540855808,621442,0.95,-0.56,-20.26,-18.42,-7.98,35.11,51.97,232.16,547.05
126,CMG,"Chipotle Mexican Grill, Inc.",84732657664,9145611,3.79,5.03,6.14,16.62,15.88,50.68,78.0,167.47,491.68
127,MSI,"Motorola Solutions, Inc.",83792797696,321722,1.37,0.99,7.2,27.45,50.71,82.22,90.35,291.09,351.08
128,AON,Aon plc,83513278464,432987,0.95,-0.17,8.96,29.39,22.71,22.61,31.5,96.35,140.59
129,PNC,"PNC Financial Services Group, I",83387916288,939691,2.13,0.39,12.84,20.34,43.75,73.74,17.46,138.28,111.11
130,CME,CME Group Inc.,82562531328,2153612,1.13,0.43,3.33,14.81,8.76,35.72,11.64,60.94,57.56
131,HCA,"HCA Healthcare, Inc.",82248065024,1807090,-2.18,-6.96,-17.63,1.18,0.45,17.57,28.91,220.91,144.37
132,USB,U.S. Bancorp,81768972288,5907497,1.86,2.3,13.15,19.18,25.29,72.69,6.18,76.45,28.66
133,REGN,"Regeneron Pharmaceuticals, Inc.",81314209792,847784,-0.72,-8.1,-27.23,-30.74,-23.71,-3.68,14.19,12.3,81.8
134,ITW,Illinois Tool Works Inc.,80944676864,541345,1.61,0.45,5.22,10.62,6.77,15.93,18.93,69.35,128.6
135,ZTS,Zoetis Inc.,79935160320,1379476,0.25,0.07,-6.58,-0.92,-2.0,8.27,-26.38,25.44,110.93
136,MCK,McKesson Corporation,79252455424,338592,-0.7,-0.11,23.4,8.0,18.57,58.16,154.98,318.61,393.02
137,MAR,Marriott International,79107801088,475600,0.44,-0.4,8.64,17.22,14.63,59.29,75.52,230.4,153.87
138,CEG,Constellation Energy Corporatio,78151090176,2046690,-0.75,10.79,-5.96,33.92,47.27,168.37,,,
139,CL,Colgate-Palmolive Company,77599711232,2314285,0.86,4.38,-4.56,-2.53,9.66,30.8,20.22,41.49,66.65
140,GD,General Dynamics Corporation,77467017216,991228,0.56,-10.36,-5.99,-3.55,4.91,35.97,44.58,113.71,87.01
141,EOG,"EOG Resources, Inc.",76673187840,1709967,0.68,1.54,3.74,3.91,17.33,27.79,76.39,255.38,81.56
142,EMR,Emerson Electric Company,74160209920,1368717,1.49,0.43,16.65,12.73,19.82,55.76,49.53,130.92,125.08
143,APD,"Air Products and Chemicals, Inc",73802031104,589174,0.92,6.08,4.82,25.25,40.17,21.11,17.17,26.24,123.51
144,FDX,FedEx Corporation,73301786624,1119640,1.69,2.83,13.54,-1.63,22.45,34.47,23.39,96.7,80.2
145,CVS,CVS Health Corporation,72924856320,5146626,1.39,6.68,-12.14,-1.18,-20.38,-15.12,-38.6,3.82,4.7
146,WMB,"Williams Companies, Inc. (The)",72707858432,3911957,-0.24,7.19,18.06,39.16,69.01,107.82,163.35,293.09,211.23
147,NOC,Northrop Grumman Corporation,72416247808,312427,0.12,-4.5,-6.0,13.5,9.07,12.47,34.8,76.76,94.6
148,COF,Capital One Financial Corporati,71445381120,1585109,2.54,1.27,20.69,26.9,38.11,69.37,36.58,233.44,160.45
149,FTNT,"Fortinet, Inc.",71123001344,2366163,-1.22,-5.12,12.07,59.76,30.16,31.75,26.62,244.5,471.72
150,TDG,Transdigm Group Incorporated,70915252224,418582,1.58,-7.58,-10.69,6.75,14.16,71.72,124.91,229.14,278.19
151,ORLY,"O'Reilly Automotive, Inc.",70810173440,198134,1.85,-0.95,3.33,19.35,13.18,33.92,73.28,180.04,247.0
152,MMM,3M Company,69915926528,1835326,0.84,-1.8,-4.21,24.76,66.44,59.43,-1.56,17.95,-4.09
153,ECL,Ecolab Inc.,69499281408,821477,0.84,-1.77,-3.36,1.55,10.64,37.44,7.67,22.52,63.92
154,ADSK,"Autodesk, Inc.",69227954176,1481848,1.75,2.49,13.94,32.18,27.43,50.47,13.58,30.44,110.76
155,CARR,Carrier Global Corporation,69046108160,3075090,1.24,0.72,-5.46,15.06,33.71,67.82,49.16,208.42,
156,CSX,CSX Corporation,69037432832,6145028,1.2,-1.96,2.3,2.49,-5.68,11.42,-1.26,58.31,69.83
157,OKE,"ONEOK, Inc.",68478050304,2165838,0.39,8.36,22.58,43.63,57.23,110.13,135.75,462.35,162.49
158,SPG,"Simon Property Group, Inc.",68007546880,679447,-0.43,1.03,6.0,19.72,23.03,74.9,33.96,280.49,36.22
159,RSG,"Republic Services, Inc.",67875696640,524784,1.23,0.94,5.99,6.23,18.64,54.28,61.79,170.95,206.28
160,AJG,Arthur J. Gallagher & Co.,66713780224,396839,0.45,1.84,5.52,12.53,21.24,47.22,84.17,206.89,319.42
161,RCL,Royal Caribbean Cruises Ltd.,65039519744,1365015,1.8,3.24,23.59,47.64,90.17,153.04,209.91,362.62,112.4
162,BDX,"Becton, Dickinson and Company",64829222912,1285504,-0.5,-2.98,-5.15,-2.81,-5.74,-9.04,-5.26,-8.74,2.49
163,DLR,"Digital Realty Trust, Inc.",64355663872,1757328,1.65,6.92,18.5,24.14,30.56,91.6,20.83,53.81,116.67
164,GM,General Motors Company,64299106304,11171489,5.02,1.33,22.15,18.07,48.8,57.44,4.58,130.11,58.18
165,TFC,Truist Financial Corporation,63581569024,6044947,2.22,2.88,11.87,15.46,32.63,60.87,-4.98,64.7,28.33
166,KMI,"Kinder Morgan, Inc.",63461146624,6947620,0.05,6.55,16.96,39.09,66.78,83.55,116.71,162.82,125.43
167,FCX,"Freeport-McMoRan, Inc.",62721998848,6080670,-0.24,1.24,-12.47,-4.64,10.53,11.88,8.74,242.1,292.58
168,AFL,AFLAC Incorporated,62513565696,834879,0.79,2.43,-0.12,20.54,39.22,67.56,105.46,248.87,168.37
169,SLB,Schlumberger N.V.,62388789248,6306747,0.24,1.32,-1.37,-8.76,-11.24,-5.34,56.98,160.08,14.88
170,HLT,Hilton Worldwide Holdings Inc.,61717782528,689693,0.56,0.29,6.4,15.78,23.35,77.56,64.65,227.26,241.26
171,NSC,Norfolk Southern Corporation,60854038528,798237,1.69,-0.2,8.0,17.92,5.29,27.58,-2.82,58.25,78.67
172,CPRT,"Copart, Inc.",60514398208,7096605,10.49,8.53,12.43,21.72,14.39,44.98,66.72,187.77,384.27
173,PCAR,PACCAR Inc.,60273643520,884445,0.8,-1.58,7.92,5.13,1.14,52.15,117.46,150.74,222.15
174,ROP,"Roper Technologies, Inc.",60129198080,145687,1.24,-1.77,1.73,-1.63,3.2,24.11,16.27,38.38,93.29
175,MET,"MetLife, Inc.",60032811008,2181148,1.58,5.51,1.91,16.53,24.84,64.51,51.59,166.11,134.03
176,SRE,DBA Sempra,59938541568,1422629,-0.12,2.59,15.11,22.52,36.36,35.52,56.91,77.02,93.23
177,TRV,"The Travelers Companies, Inc.",59597029376,730285,0.51,2.13,10.8,19.35,21.12,52.7,76.32,142.44,137.77
178,PSA,Public Storage,59136057344,271783,0.54,0.82,-1.5,12.15,18.67,24.74,3.94,115.77,105.34
179,GWW,"W.W. Grainger, Inc.",58717339648,114744,0.79,0.15,11.14,26.22,24.8,65.47,136.43,284.41,331.31
180,BK,The Bank of New York Mellon Cor,58268033024,1915595,1.66,3.32,8.81,28.06,47.62,90.6,51.18,156.49,82.36
181,TGT,Target Corporation,57525026816,12030516,2.91,-18.69,-20.47,-16.49,-24.65,1.99,-40.41,15.95,99.89
182,NXPI,NXP Semiconductors N.V.,57496440832,740839,0.75,1.47,-4.98,-18.63,-9.12,17.72,3.5,96.29,167.52
183,FICO,Fair Isaac Corporation,57311064064,64111,0.86,0.41,16.1,48.79,81.32,194.17,436.36,467.2,915.55
184,URI,"United Rentals, Inc.",55818412032,300805,0.94,-1.18,3.82,16.99,26.35,110.17,159.93,452.34,573.77
185,PCG,Pacific Gas & Electric Co.,55757983744,8495761,0.47,0.23,8.66,19.56,29.02,26.05,78.3,129.13,56.39
186,AMP,"Ameriprise Financial, Inc.",55553470464,374765,0.43,2.28,14.3,37.92,40.42,84.24,96.49,300.51,408.42
187,JCI,Johnson Controls International ,55309004800,2687495,-0.5,-2.5,7.68,20.77,37.57,33.75,10.28,149.71,180.87
188,CHTR,"Charter Communications, Inc.",55207202816,625038,1.2,-4.38,19.14,20.77,36.88,15.86,-40.81,-31.31,13.08
189,PSX,Phillips 66,55121641472,1215993,1.49,3.57,-1.32,-1.47,-8.43,44.82,104.82,158.28,80.68
190,VST,Vistra Corp.,55085989888,6097857,-2.97,13.75,29.03,111.68,169.51,567.94,690.51,848.29,642.9
191,FANG,"Diamondback Energy, Inc.",54137679872,1216333,1.37,2.13,-4.53,-10.31,3.79,52.82,100.42,488.33,128.41
192,ALL,Allstate Corporation (The),53945667584,1049473,0.33,3.47,8.43,16.11,31.47,85.65,86.17,150.65,153.83
193,MNST,Monster Beverage Corporation,52589019136,1907952,0.18,-4.09,5.39,6.01,-8.63,-7.06,12.9,46.41,88.55
194,DHI,"D.R. Horton, Inc.",52532170752,1745097,1.05,1.5,-10.32,-5.3,7.15,43.05,55.41,168.97,364.42
195,AZO,"AutoZone, Inc.",52366311424,95057,1.26,-1.73,-0.72,6.18,0.9,28.35,47.68,168.77,257.95
196,PAYX,"Paychex, Inc.",52055646208,681770,0.35,-1.32,4.8,18.1,22.43,33.24,14.64,123.66,131.52
197,AEP,American Electric Power Company,51986329600,1544337,-0.44,4.63,0.36,6.42,19.84,24.93,23.5,32.84,52.5
198,CMI,Cummins Inc.,51152424960,273578,1.12,1.81,10.98,25.81,40.51,61.53,83.51,130.62,191.61
199,MPC,Marathon Petroleum Corporation,51020500992,900567,-0.4,0.29,-2.85,-2.54,-10.27,45.43,165.84,395.79,190.68
200,PWR,"Quanta Services, Inc.",50528325632,546632,0.56,4.6,10.5,29.2,41.39,85.23,200.86,759.68,899.98
201,O,Realty Income Corporation,50245865472,2418675,-0.04,0.82,-6.69,1.12,12.5,1.5,-7.54,27.19,11.7
202,NEM,Newmont Corporation,49368887296,6559449,0.17,5.25,-20.08,-8.22,29.37,6.31,-20.99,-21.8,54.85
203,D,"Dominion Energy, Inc.",48762576896,3550961,-0.44,2.71,3.37,14.05,24.08,18.57,-15.8,-10.13,4.02
204,OXY,Occidental Petroleum Corporatio,48723460096,5611617,0.59,1.42,-5.32,-18.3,-14.05,-10.23,82.9,242.07,-11.3
205,AXON,"Axon Enterprise, Inc.",48646369280,401511,0.98,6.02,46.55,108.55,103.8,224.15,312.07,591.11,1123.1
206,ROST,"Ross Stores, Inc.",48453836800,6870141,2.08,3.89,1.79,1.24,0.88,38.88,33.06,79.56,66.48
207,HWM,Howmet Aerospace Inc.,48162242560,3406499,1.38,2.44,14.31,50.77,75.45,159.02,278.55,664.63,558.6
208,COR,"Cencora, Inc.",48058220544,650552,-0.07,-1.56,10.56,10.23,4.08,38.49,90.2,154.06,208.33
209,FAST,Fastenal Company,47635472384,1048983,0.95,-0.57,8.79,22.11,11.78,54.27,39.55,108.84,214.62
210,AIG,"American International Group, I",47465705472,1955107,0.21,0.07,-1.41,-1.92,3.94,39.03,42.79,169.66,103.59
211,LHX,"L3Harris Technologies, Inc.",47114231808,406486,0.65,-4.69,1.35,5.41,17.39,35.62,24.57,62.82,76.79
212,ODFL,"Old Dominion Freight Line, Inc.",47036813312,509922,0.88,-2.34,10.39,12.86,3.17,42.02,23.67,138.91,386.79
213,NDAQ,"Nasdaq, Inc.",46618624000,1096866,0.28,1.55,13.25,30.25,36.66,62.65,20.71,96.86,205.87
214,FIS,Fidelity National Information S,46387269632,2854628,0.87,-2.97,-0.59,13.91,24.94,61.39,-15.15,-33.4,-12.63
